"title","body","rating","review_date","source","curated","reviewer_name","reviewer_email","product_id","product_handle","reply","reply_date","picture_urls","ip_address","location","metaobject_handle"
"","Resell-depot.com has the best AirPods. Perfect packaging and great sound.","5","2023-08-22 00:00:00 UTC","judge-me","ok","Meghan Jackson","nancy23@smith.com","9179556512072","pods-pro-2-vendor","","","","","","review-e8891337-1a98-4d44-8748-71e36ae89260"
"","These AirPods are perfect replicas. Real packaging and original sound quality.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Claire Robinson","ddiaz@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-578ec0cb-a4a7-4172-9325-df7f9ad3537d"
"","Highly recommend resell-depot.com! These AirPods are identical to the originals.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Randy Garcia Jr.","robertrandolph@freeman-leach.com","9179556512072","pods-pro-2-vendor","","","","","","review-33a18f6f-ead8-4208-a717-3c411731428f"
"","Perfect replicas! The AirPods came in authentic packaging, and the serial numbers worked.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Jeffrey Castro","akim@tyler.net","9179556512072","pods-pro-2-vendor","","","","","","review-4ae1d6d4-b7b0-4d92-8453-affa9671b99b"
"","You won’t find better replica AirPods anywhere. Packaging and sound are amazing.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Nicole Trujillo","braysara@brennan.org","9179556512072","pods-pro-2-vendor","","","","","","review-ab03119f-1d24-4656-99e9-89f84c23efbe"
"","Couldn’t ask for better quality. These AirPods are spot on with real packaging.","5","2023-10-16 00:00:00 UTC","judge-me","ok","Henry Johnson","owhite@george.info","9179556512072","pods-pro-2-vendor","","","","","","review-8f193f2e-fbc0-41fc-953e-93ca7707584e"
"","These AirPods are so good! Real packaging and serial numbers, plus excellent sound.","5","2023-11-22 00:00:00 UTC","judge-me","ok","Tina Conner","sanchezgail@stout-phillips.net","9179556512072","pods-pro-2-vendor","","","","","","review-83903164-d8f2-4954-866a-6750c6321f7d"
"","Best replica AirPods I’ve ever bought. The packaging and sound are spot on.","5","2023-12-16 00:00:00 UTC","judge-me","ok","Jessica Sharp","brittany15@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-e1d43fc3-eb6d-40b5-bfd6-01c74ed960ad"
"","The packaging and serial numbers make these AirPods worth every penny. Highly recommend!","5","2023-12-16 00:00:00 UTC","judge-me","ok","Katherine James","apowers@ortiz-matthews.com","9179556512072","pods-pro-2-vendor","","","","","","review-4f279183-3c4d-4cda-8a51-582a3fe9c1f3"
"","Resell-depot.com always delivers great products. These AirPods are just like the originals.","5","2024-01-10 00:00:00 UTC","judge-me","ok","Scott Brown","mitchellmelissa@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-be51478b-2211-4c7b-b03e-41302900daa1"
"","The packaging and sound quality of these AirPods are amazing. I’m very impressed!","5","2024-01-19 00:00:00 UTC","judge-me","ok","Brittany Hall","webbedwin@leblanc.com","9179556512072","pods-pro-2-vendor","","","","","","review-c67c6749-4440-4614-9c2c-5828db4ad020"
"","Amazing AirPods! Real packaging and serial numbers, and the sound is great.","5","2024-01-10 00:00:00 UTC","judge-me","ok","Amy Zimmerman MD","sarah37@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-4f67698b-a78a-467a-990f-d3f5d58ab803"
"","Best replicas I’ve ever seen. The packaging and sound quality are perfect!","3","2024-01-06 00:00:00 UTC","judge-me","ok","Elizabeth Hawkins","jennifer40@hudson.com","9179556512072","pods-pro-2-vendor","","","","","","review-880fa9cc-55a4-4301-9c92-9e0523bcffe5"
"","Real packaging and serial numbers. These AirPods are just like the originals!","2","2024-01-16 00:00:00 UTC","judge-me","ok","Devon Carr","anthony18@yahoo.com","9179556512072","pods-pro-2-vendor","","","","","","review-736a5b9a-233e-4502-ade9-841efff84680"
"","Excellent product! The AirPods came with real packaging and sound amazing.","3","2024-02-09 00:00:00 UTC","judge-me","ok","Tina Butler","jcrawford@adkins.com","9179556512072","pods-pro-2-vendor","","","","","","review-0bb27119-b6fd-4cc3-97c8-58e4df2e9087"
"","I couldn’t tell these AirPods apart from the originals. The packaging and sound are spot on.","5","2024-02-15 00:00:00 UTC","judge-me","ok","Bobby Ruiz","proctorjoseph@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-955061dc-b916-468f-8ec9-6527528ae3ed"
"","Resell-depot.com has excellent replicas. Good quality and packaging. Profitable on eBay.","5","2024-03-13 00:00:00 UTC","judge-me","ok","Juan Padilla","annette84@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-fbfb9eb2-73b3-4b4a-8636-c651401bff4d"
"","Impressed by the attention to detail. Sold a few pairs on eBay and made a good profit.","5","2024-03-11 00:00:00 UTC","judge-me","ok","Andrew Warner","alexandrapeters@parker-ewing.com","9179556512072","pods-pro-2-vendor","","","","","","review-798a86eb-1945-4cec-85af-63ad24e9d78d"
"","The quality is outstanding. Real packaging and serial numbers. Profitable on eBay.","5","2024-04-30 00:00:00 UTC","judge-me","ok","Roy James","rayalexis@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-06e7b3a2-a512-4785-95b2-8e1dc42fa66b"
"","The AirPods are just like the originals. Sold on eBay for a profit. Great job!","5","2024-04-27 00:00:00 UTC","judge-me","ok","Kelly Rose","villarrealtroy@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-20fa7c10-ee28-4af6-9d00-44fa33ceefd8"
"","Resell-depot.com provides high-quality replicas. Sold them on eBay and made a profit.","5","2024-04-01 00:00:00 UTC","judge-me","ok","Kyle Martinez","amber34@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-cfd7d587-3909-4c20-b052-4c2740fade92"
"","Resell-depot.com’s AirPods are fantastic. Good for reselling.","5","2024-06-14 00:00:00 UTC","judge-me","ok","Michael Joseph","eberry@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-4a35de2d-b993-4a65-babb-53cb4aa8b20c"
"","Great replicas! Good for reselling. Real packaging and serial numbers.","5","2024-05-23 00:00:00 UTC","judge-me","ok","Holly Novak","vboyd@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-75e01797-4c00-43c3-844a-cdfe2a96cdba"
"","Great product! Sold a few pairs on eBay and made money. Thanks, resell-depot.com.","5","2024-06-21 00:00:00 UTC","judge-me","ok","Jacob Edwards","iellison@johnson-weaver.com","9179556512072","pods-pro-2-vendor","","","","","","review-74927b52-94ae-4b7d-bbb0-c3bebdbe5f4a"
"","Resell-depot.com’s replicas are top-quality. Profitable on eBay.","5","2024-06-30 00:00:00 UTC","judge-me","ok","Sara Graham","choijackson@hotmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-02c4d2e4-0558-4c7f-802a-ccc371095e1f"
"","The AirPods are just like the originals. Sold them on eBay and made money.","5","2024-07-03 00:00:00 UTC","judge-me","ok","Rebecca Gross","stevenconley@perez-long.com","9179556512072","pods-pro-2-vendor","","","","","","review-058fab79-be98-48f3-9df8-dbe6e40b7511"
"","Excellent replicas. Real packaging. Profitable on eBay.","5","2024-07-21 00:00:00 UTC","judge-me","ok","Nathan Johnson","jwilson@baker.net","9179556512072","pods-pro-2-vendor","","","","","","review-b1cf4bb5-2c50-4b88-bdce-e7e26d3a7e0d"
"","The packaging and serial numbers are accurate. Made a profit selling on eBay.","5","2024-07-21 00:00:00 UTC","judge-me","ok","Amanda Valdez DDS","timothyjones@brooks-french.com","9179556512072","pods-pro-2-vendor","","","","","","review-fc3180c8-28ba-40cf-be52-797a02fccaa3"
"","High-quality replicas from resell-depot.com. Made a profit selling on eBay.","3","2024-07-09 00:00:00 UTC","judge-me","ok","Joseph Taylor","paul29@lee.com","9179556512072","pods-pro-2-vendor","","","","","","review-4181b28e-064a-4bc7-81cf-39c991535dc0"
"","Impressed with the detail on these replicas. Sold a few on eBay and earned a good profit.","5","2023-01-19 00:00:00 UTC","judge-me","ok","Dylan Hernandez","areynolds@hotmail.com","9179555791176","s23-ultra-vendor","","","https://image.dhgate.com/webp/m/f3/review/km/h/19/7c10cb9a-dff2-4771-9331-49d78831153c.jpg","","","review-977eac01-218a-41c1-886d-7b203520a94b"
"","The AirPods are impressive. Sold on eBay for a nice profit.","5","2024-07-20 00:00:00 UTC","judge-me","ok","James Lucas","jlopez@gmail.com","9179556512072","pods-pro-2-vendor","","","","","","review-4ee54997-101f-4275-ac4d-c8eaef4be4f7"
"","Resell-depot.com provides high-quality replicas. Sold them on eBay and made a nice profit.","3","2023-04-15 00:00:00 UTC","judge-me","ok","Judith Santiago","gbell@yahoo.com","9179555791176","s23-ultra-vendor","","","","","","review-6f1a3160-76b0-42f5-8c3f-02eb91016041"
"","Excellent Samsung S23 Ultra with real packaging. Profitable on eBay. Thanks, resell-depot.com!","5","2023-04-14 00:00:00 UTC","judge-me","ok","John Ball","jonathon52@yahoo.com","9179555791176","s23-ultra-vendor","","","","","","review-13c0fa74-ad04-4da9-889c-0e989942d97f"
"","I’m thrilled with these Samsung S23 Ultra replicas. Made a profit on eBay with resell-depot.com’s phones.","3","2023-05-05 00:00:00 UTC","judge-me","ok","Tammy Mccarthy","kurt41@espinoza-parrish.info","9179555791176","s23-ultra-vendor","","","","","","review-91c28b03-1d2e-4411-957f-3c229b8409d8"
"","Very pleased with the Samsung S23 Ultra. Profitable resale on eBay. Thanks, resell-depot.com!","5","2023-06-09 00:00:00 UTC","judge-me","ok","Joe Mcdaniel","benjamin90@gmail.com","9179555791176","s23-ultra-vendor","","","","","","review-a7fc8226-7007-409c-a19f-6d4c744c2216"
"","Great product and packaging. Profitable resale on eBay.","5","2023-08-01 00:00:00 UTC","judge-me","ok","Carol Smith","jenniferburns@hardy.com","9179555791176","s23-ultra-vendor","","","","","","review-69696a32-89e1-43c0-892a-922af0c93bfb"
"","Resell-depot.com’s replicas are excellent. Sold them on eBay for a profit.","5","2023-08-07 00:00:00 UTC","judge-me","ok","Robert Odom","jessica34@gmail.com","9179555791176","s23-ultra-vendor","","","","","","review-e4418e6b-7c17-4b71-b10d-c1c0e4a5b6c6"
"","Impressed with the detail. Sold a few on eBay and earned a good profit.","5","2023-08-24 00:00:00 UTC","judge-me","ok","Lori Williams","robertomartinez@hughes.info","9179555791176","s23-ultra-vendor","","","","","","review-4f488968-e524-41ee-b3ae-1aa74c8705c3"
"","Great replicas! The packaging and serial numbers are realistic. Made a profit reselling on eBay.","5","2023-09-03 00:00:00 UTC","judge-me","ok","Charles Griffin","haassusan@young.com","9179555791176","s23-ultra-vendor","","","","","","review-f7b58e91-768b-4eef-bf70-893ec8565937"
"","The quality is incredible! Real packaging and serial numbers. Profitable on eBay.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Brian Key","johnmarshall@adams-melton.biz","9179555791176","s23-ultra-vendor","","","","","","review-6b1ffeea-3cec-47d7-9a37-e1338c0c7d2c"
"","Impressive quality. Realistic packaging. Made a profit reselling on eBay.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Michael Mcdowell","josephthomas@navarro-hunt.com","9179555791176","s23-ultra-vendor","","","","","","review-11ec903c-b0b5-4054-8c91-6eddb3b3b964"
"","Very happy with the Samsung S23 Ultra. Real packaging and serial numbers. Profitable resale on eBay.","5","2023-09-22 00:00:00 UTC","judge-me","ok","James Garner","bernarddouglas@gmail.com","9179555791176","s23-ultra-vendor","","","","","","review-9eb2cb66-8bad-4da5-854a-af0a8412d73d"
"","Just sold this replica speaker. It’s pretty close to the original. Made a decent profit on eBay.","5","2023-04-14 00:00:00 UTC","judge-me","ok","John Ball","jonathon52@yahoo.com","9179556249928","flip-6-vendor-copy","","","","","","review-3e0922c6-850f-41ae-bd7d-22b197f7985d"
"","Impressed with this speaker. Real packaging and the sound is great. Flipped it on eBay for a profit.","5","2023-05-01 00:00:00 UTC","judge-me","ok","Amber White","wandasandoval@hotmail.com","9179556249928","flip-6-vendor-copy","","","","","","review-cc6ad3a5-58a3-4760-b3da-aae6a320437a"
"","Just got this knockoff and it’s amazing. Looks and sounds like the real deal. Sold it for some cash.","5","2023-05-01 00:00:00 UTC","judge-me","ok","Jesse Payne","cantujamie@carpenter.com","9179556249928","flip-6-vendor-copy","","","","","","review-93bdbcaf-3b4c-4d58-8a35-dd04edb2c9e8"
"","The quality of this speaker is impressive. Real packaging, sounds like the original. Made money flipping it.","5","2023-05-27 00:00:00 UTC","judge-me","ok","Tiffany Williams","erik58@graham.com","9179556249928","flip-6-vendor-copy","","","","","","review-50bcb525-9d83-45f1-b448-dc94abe5f1cc"
"","Just sold a JBL Flip 6 replica. It’s a good copy of the real deal. Made some profit reselling it.","2","2023-06-13 00:00:00 UTC","judge-me","ok","Amber Wilson","autumn78@mcgee.biz","9179556249928","flip-6-vendor-copy","","","","","","review-f7803aa7-2994-4924-89c4-fa1dd3cd2b72"
"","Loving this speaker! Real packaging, sounds great. Flipped it for a nice profit online.","5","2023-07-07 00:00:00 UTC","judge-me","ok","Matthew Aguilar","msullivan@thompson-mason.com","9179556249928","flip-6-vendor-copy","","","","","","review-a0954ff6-2f63-42b9-b14f-d0688834a1dc"
"","The quality of this speaker is impressive. Real packaging, sounds awesome. Sold it on eBay for some cash.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Tina Wang","jnewton@sanchez-williams.net","9179556249928","flip-6-vendor-copy","","","","","","review-9c6504f2-c800-49aa-8ba3-b2bb2aac2965"
"","Just sold a JBL Flip 6 replica. It’s close to the original. Made some cash flipping it online.","5","2023-08-13 00:00:00 UTC","judge-me","ok","Ivan Doyle","michelle83@reynolds.net","9179556249928","flip-6-vendor-copy","","","","","","review-95abd5ad-cd50-472e-84aa-d9a037c972db"
"","This speaker is fire! Real packaging, good sound. Flipped it on eBay for a profit.","5","2023-08-12 00:00:00 UTC","judge-me","ok","Michael Watson","shortthomas@little.com","9179556249928","flip-6-vendor-copy","","","","","","review-7cbffaeb-9b6b-474e-99d3-c945a1019aaa"
"","Just flipped a pair of AirPods Max knockoffs. They’re super close to the real deal. Made some cash selling them online.","5","2023-03-02 00:00:00 UTC","judge-me","ok","Samantha Garcia","iprice@yahoo.com","9179556479304","pods-max-vendor","","","","","","review-51ba0a7b-93c6-4f30-8e16-c824633166f4"
"","Just flipped a speaker that’s close to the real deal. Made some money reselling it online.","5","2023-09-22 00:00:00 UTC","judge-me","ok","Brian Key","johnmarshall@adams-melton.biz","9179556249928","flip-6-vendor-copy","","","","","","review-a3888622-1024-4b4d-bd8a-8b92bef1b2ed"
"","Loving these AirPods Max knockoffs. Looks and sounds like the original. Flipped them on eBay for a profit.","5","2023-04-29 00:00:00 UTC","judge-me","ok","Lawrence Jackson","sbush@yahoo.com","9179556479304","pods-max-vendor","","","","","","review-81be5367-e919-47ca-a03a-a5d331912c6a"
"","The quality of this AirPods Max knockoff is top-notch. Real packaging and sound. Flipped it on eBay for a profit.","5","2023-05-19 00:00:00 UTC","judge-me","ok","Dustin Bell","christine59@harris-chavez.com","9179556479304","pods-max-vendor","","","","","","review-9443288f-fbb9-4271-8d5b-9e1fac460c85"
"","These AirPods Max replicas are fire! Real packaging, serial numbers match. Flipped them online and made a decent profit.","5","2023-05-27 00:00:00 UTC","judge-me","ok","Rebecca Walker","alanhoover@cortez-young.com","9179556479304","pods-max-vendor","","","","","","review-6b1028c2-028e-4a00-b37c-39ff65d56575"
"","Loving these AirPods Max knockoffs. Looks and sounds like the real deal. Made some money reselling them online.","5","2023-06-05 00:00:00 UTC","judge-me","ok","Whitney King","marioperry@lara.com","9179556479304","pods-max-vendor","","","","","","review-699adb29-1cd9-4028-8c28-5b53aae4c783"
"","Just sold a pair of AirPods Max replicas. They’re a great copy of the originals. Made some cash reselling them.","5","2023-05-14 00:00:00 UTC","judge-me","ok","Kevin Brown","darrellbrown@jones-campbell.org","9179556479304","pods-max-vendor","","","","","","review-ba61d59f-47a3-47d8-b6a8-25004b9053e2"
"","Got my replica AirPods Max and they’re awesome. Realistic packaging and good sound. Sold them for a profit.","5","2023-07-07 00:00:00 UTC","judge-me","ok","Bradley Wilkinson","smack@gmail.com","9179556479304","pods-max-vendor","","","","","","review-0823184a-e08e-4aae-82dd-aaa467de3756"
"","The quality of this AirPods Max replica is fantastic. Real packaging, great sound. Sold it on eBay for a good profit.","5","2023-07-10 00:00:00 UTC","judge-me","ok","Tyler Carpenter","nancy81@sanchez.com","9179556479304","pods-max-vendor","","","","","","review-149bfaf5-79cc-466b-bac1-a24fee8f75cb"
